identifier,label
cath|4_2_0|1wp1B01/33-457,Mainly Alpha
cath|4_2_0|4mt4A00/1-472,Mainly Alpha
cath|4_2_0|2ww2A04/445-567_568-610_753-758,Mainly Alpha
cath|4_2_0|2xsgA03/443-459_478-574,Mainly Alpha
cath|4_2_0|2vpzC00/2-252,Mainly Alpha
cath|4_2_0|4dx5C01/1-37_329-510,Mainly Alpha
cath|4_2_0|4dx5C05/511-568_869-1033,Mainly Alpha
cath|4_2_0|2qmaA01/475-560,Mainly Alpha
cath|4_2_0|2b6cA01/3-118,Mainly Alpha
cath|4_2_0|4dk2A02/36-199,Mainly Alpha
cath|4_2_0|4dk2A01/8-35_200-286,Mainly Alpha
cath|4_2_0|1v9mA02/78-178,Mainly Alpha
cath|4_2_0|1v9mA03/186-281,Mainly Alpha
cath|4_2_0|3s6pD01/44-119_550-566_572-575,Mainly Alpha
cath|4_2_0|1ohfA01/61-116_545-561_571-599,Mainly Alpha
cath|4_2_0|1ohfC01/42-116_545-561_571-641,Mainly Alpha
cath|4_2_0|2qqpA01/73-109_531-547_553-556,Mainly Alpha
cath|4_2_0|1xfiA02/28-117,Mainly Alpha
cath|4_2_0|1q16A10/821-838_892-962,Mainly Alpha
cath|4_2_0|3nftA00/1034-1304,Mainly Alpha
cath|4_2_0|3nzzB00/47-336,Mainly Alpha
cath|4_2_0|3r9vA00/122-319,Mainly Alpha
cath|4_2_0|2j0oA00/39-322,Mainly Alpha
cath|4_2_0|2ym9D00/127-343,Mainly Alpha
cath|4_2_0|2gfpA00/9-383,Mainly Alpha
cath|4_2_0|3dh4B01/3-19_48-547,Mainly Alpha
cath|4_2_0|3giaA00/3-435,Mainly Alpha
cath|4_2_0|4uafB00/72-496,Mainly Alpha
cath|4_2_0|5klaA00/1090-1426,Mainly Alpha
cath|4_2_0|3k62A00/168-567,Mainly Alpha
cath|4_2_0|1g3jC00/223-664,Mainly Alpha
cath|4_2_0|3o2tA00/30-340,Mainly Alpha
cath|4_2_0|4yk6A00/403-741,Mainly Alpha
cath|4_2_0|1ibrD00/2-439,Mainly Alpha
cath|4_2_0|3l6xA01/367-844,Mainly Alpha
cath|4_2_0|1jdhA00/135-663,Mainly Alpha
cath|4_2_0|5bz1A00/203-599,Mainly Alpha
cath|4_2_0|4rv1D00/1-415,Mainly Alpha
cath|4_2_0|3wyfC02/715-1075,Mainly Alpha
cath|4_2_0|1upkA01/10-333,Mainly Alpha
cath|4_2_0|4adyA02/308-756,Mainly Alpha
cath|4_2_0|4cruB00/16-285,Mainly Alpha
cath|4_2_0|3fgaB00/24-426,Mainly Alpha
cath|4_2_0|1xm9A01/244-690,Mainly Alpha
cath|4_2_0|3gaeA00/463-715,Mainly Alpha
cath|4_2_0|5aeiB00/11-292,Mainly Alpha
cath|4_2_0|4k6jB00/-7-1190,Mainly Alpha
cath|4_2_0|3nowA02/496-923,Mainly Alpha
cath|4_2_0|4r0zA00/56-612,Mainly Alpha
cath|4_2_0|3tt9A00/344-576,Mainly Alpha
cath|4_2_0|3dadA00/14-339,Mainly Alpha
cath|4_2_0|4i2zA03/502-930,Mainly Alpha
cath|4_2_0|4gmoA00/25-675,Mainly Alpha
cath|4_2_0|4qmhA00/849-1084,Mainly Alpha
cath|4_2_0|2of3A00/602-867,Mainly Alpha
cath|4_2_0|4uwxA00/131-368,Mainly Alpha
cath|4_2_0|3nmzA00/326-736,Mainly Alpha
cath|4_2_0|3opbA02/291-772,Mainly Alpha
cath|4_2_0|4neeB00/9-396,Mainly Alpha
cath|4_2_0|3ebbA00/532-795,Mainly Alpha
cath|4_2_0|2iw3B01/-3-327,Mainly Alpha
cath|4_2_0|2qk1A01/321-559,Mainly Alpha
cath|4_2_0|4hnmA00/75-563,Mainly Alpha
cath|4_2_0|3vwaA03/238-544,Mainly Alpha
cath|4_2_0|5ewpA00/32-274,Mainly Alpha
cath|4_2_0|2w3cA02/343-629,Mainly Alpha
cath|4_2_0|1oyzA00/5-280,Mainly Alpha
cath|4_2_0|4l7mA00/4-264,Mainly Alpha
cath|4_2_0|3c2gB01/181-730,Mainly Alpha
cath|4_2_0|3grlA00/18-632,Mainly Alpha
cath|4_2_0|1xqrA00/84-350,Mainly Alpha
cath|4_2_0|3bwtA00/554-886,Mainly Alpha
cath|4_2_0|4k92A00/296-538,Mainly Alpha
cath|4_2_0|4d4eA00/12-250,Mainly Alpha
cath|4_2_0|2w3cA01/55-342,Mainly Alpha
cath|4_2_0|4i2zA02/134-501,Mainly Alpha
cath|4_2_0|3qmlD00/125-406,Mainly Alpha
cath|4_2_0|3nowA01/138-495,Mainly Alpha
cath|4_2_0|4g3aB00/2-235,Mainly Alpha
cath|4_2_0|1b3uA00/1-588,Mainly Alpha
cath|4_2_0|4dvgB00/73-377,Mainly Alpha
cath|4_2_0|3ltjA00/12-202,Mainly Alpha
cath|4_2_0|2qk2A01/264-497,Mainly Alpha
cath|4_2_0|2db0B00/9-248,Mainly Alpha
cath|4_2_0|5dn7A00/345-594,Mainly Alpha
cath|4_2_0|1ho8A01/2-354,Mainly Alpha
cath|4_2_0|3gs3A00/22-270,Mainly Alpha
cath|4_2_0|3wozB00/643-871,Mainly Alpha
cath|4_2_0|2vglB00/4-582,Mainly Alpha
cath|4_2_0|4y5jA00/592-818,Mainly Alpha
cath|4_2_0|2vglA00/9-608,Mainly Alpha
cath|4_2_0|1lrvA00/9-241,Mainly Alpha
cath|4_2_0|3tjzB00/20-311,Mainly Alpha
cath|4_2_0|3wyfC01/-1-714,Mainly Alpha
cath|4_2_0|4p6zG00/2-588,Mainly Alpha
cath|4_2_0|3c5wA00/9-589,Mainly Alpha
cath|4_2_0|4ffbC00/11-272,Mainly Alpha
cath|4_2_0|2qnaA00/126-881,Mainly Alpha
cath|4_2_0|2bptA00/1-861,Mainly Alpha
cath|4_2_0|4fddA00/5-890,Mainly Alpha
cath|4_2_0|4c0qB00/5-922,Mainly Alpha
cath|4_2_0|1wa5C00/1-959,Mainly Alpha
cath|4_2_0|2x19B00/18-954,Mainly Alpha
cath|4_2_0|3zkvA00/54-967,Mainly Alpha
cath|4_2_0|3ibvB00/1-955,Mainly Alpha
cath|4_2_0|3w3uA01/4-636_668-1089,Mainly Alpha
cath|4_2_0|3gjxD00/12-1055,Mainly Alpha
cath|4_2_0|3a6pA00/2-1136,Mainly Alpha
cath|4_2_0|1u6gC00/4-1210,Mainly Alpha
cath|4_2_0|2ru4A01/24-115,Mainly Alpha
cath|4_2_0|1lshA02/286-620,Mainly Alpha
cath|4_2_0|1n4kA02/435-599,Mainly Alpha
cath|4_2_0|3vldA01/9-312,Mainly Alpha
cath|4_2_0|3zilA00/200-561,Mainly Alpha
cath|4_2_0|4kf8B00/1446-1823,Mainly Alpha
cath|4_2_0|5cl8A00/-1-229,Mainly Alpha
cath|4_2_0|3opbA01/2-290,Mainly Alpha
cath|4_2_0|3sl9G00/148-305,Mainly Alpha
cath|4_2_0|4jw2A00/13-85,Mainly Alpha
cath|4_2_0|4u2xD00/335-506,Mainly Alpha
cath|4_2_0|1te4A01/23-111,Mainly Alpha
cath|4_2_0|4l4hA03/409-543,Mainly Alpha
cath|4_2_0|1qsaA01/1-363,Mainly Alpha
cath|4_2_0|3ro3A00/190-348,Mainly Alpha
cath|4_2_0|3ckcA02/210-307_412-490,Mainly Alpha
cath|4_2_0|4ga2A00/2-145,Mainly Alpha
cath|4_2_0|4wuyA03/242-433,Mainly Alpha
cath|4_2_0|3vtxA00/43-223,Mainly Alpha
cath|4_2_0|4me2A00/44-237,Mainly Alpha
cath|4_2_0|2ff4A02/107-288,Mainly Alpha
cath|4_2_0|3as5A01/47-224,Mainly Alpha
cath|4_2_0|1hh8A00/2-193,Mainly Alpha
cath|4_2_0|4leuA00/71-252,Mainly Alpha
cath|4_2_0|2fbnA00/22-174,Mainly Alpha
cath|4_2_0|3ly7A02/351-511,Mainly Alpha
cath|4_2_0|5m72A00/10-159,Mainly Alpha
cath|4_2_0|3sz7A00/104-254,Mainly Alpha
cath|4_2_0|4y6wA00/0-210,Mainly Alpha
cath|4_2_0|3rjvA01/20-163,Mainly Alpha
cath|4_2_0|2vq2A00/32-251,Mainly Alpha
cath|4_2_0|4nrhB00/1-170,Mainly Alpha
cath|4_2_0|4apoB00/172-325,Mainly Alpha
cath|4_2_0|2yhcA00/11-233,Mainly Alpha
cath|4_2_0|3q49B00/24-155,Mainly Alpha
cath|4_2_0|2pziA04/421-445_588-746,Mainly Alpha
cath|4_2_0|1ihgA02/221-365,Mainly Alpha
cath|4_2_0|4h7yA00/10-150,Mainly Alpha
cath|4_2_0|3urzA00/22-226,Mainly Alpha
cath|4_2_0|2e2eA01/56-206,Mainly Alpha
cath|4_2_0|4yvoA00/198-316,Mainly Alpha
cath|4_2_0|2xevB00/1-124,Mainly Alpha
cath|4_2_0|3upvA00/259-383,Mainly Alpha
cath|4_2_0|4i17A00/21-244,Mainly Alpha
cath|4_2_0|3gw4A00/8-199,Mainly Alpha
cath|4_2_0|2xcbA00/27-159,Mainly Alpha
cath|4_2_0|4horA01/1-133,Mainly Alpha
cath|4_2_0|1na0A00/7-125,Mainly Alpha
cath|4_2_0|1elwA00/2-118,Mainly Alpha
cath|4_2_0|2ho1B00/1032-1252,Mainly Alpha
cath|4_2_0|2vsyA01/21-162,Mainly Alpha
cath|4_2_0|3fp3A01/109-249,Mainly Alpha
cath|4_2_0|3gz1A00/8-151,Mainly Alpha
cath|4_2_0|1klxA00/3-135,Mainly Alpha
cath|4_2_0|4bt9A02/107-236,Mainly Alpha
cath|4_2_0|1a17A00/19-177,Mainly Alpha
cath|4_2_0|4gcnA00/-2-124,Mainly Alpha
cath|4_2_0|2q7fA00/43-236,Mainly Alpha
cath|4_2_0|2pl2A00/28-221,Mainly Alpha
cath|4_2_0|4uqxA01/26-114,Mainly Alpha
cath|4_2_0|3o48A01/10-127,Mainly Alpha
cath|4_2_0|4gyoB01/7-151,Mainly Alpha
cath|4_2_0|4xi0F00/38-215,Mainly Alpha
cath|4_2_0|1hxiA00/334-445,Mainly Alpha
cath|4_2_0|2pziB03/407-420_446-587,Mainly Alpha
cath|4_2_0|4ja7A01/23-149,Mainly Alpha
cath|4_2_0|4gywA02/419-529,Mainly Alpha
cath|4_2_0|4gyoA02/152-371,Mainly Alpha
cath|4_2_0|3n71A03/255-467,Mainly Alpha
cath|4_2_0|3rkvA00/188-334,Mainly Alpha
cath|4_2_0|1p5qA02/262-427,Mainly Alpha
cath|4_2_0|3u3wA02/72-282,Mainly Alpha
cath|4_2_0|2hr2A00/2-157,Mainly Alpha
cath|4_2_0|4gywA01/314-418,Mainly Alpha
cath|4_2_0|4houB00/9-278,Mainly Alpha
cath|4_2_0|2p58C00/3-114,Mainly Alpha
cath|4_2_0|1nznA00/3-124,Mainly Alpha
cath|4_2_0|1ya0A01/1-237,Mainly Alpha
cath|4_2_0|4j8dD00/81-242,Mainly Alpha
cath|4_2_0|3zheC01/5-193,Mainly Alpha
cath|4_2_0|3zn3A00/18-308,Mainly Alpha
cath|4_2_0|3kaeA00/3-242,Mainly Alpha
cath|4_2_0|3asdA00/78-214,Mainly Alpha
cath|4_2_0|2ooeA01/20-209,Mainly Alpha
cath|4_2_0|1na3A00/1-86,Mainly Alpha
cath|4_2_0|4i1aB02/156-377,Mainly Alpha
cath|4_2_0|2i6hA02/84-179,Mainly Alpha
cath|4_2_0|2vyiA00/80-210,Mainly Alpha
cath|4_2_0|5cclA05/354-427,Mainly Alpha
cath|4_2_0|4rg9B01/5-171,Mainly Alpha
cath|4_2_0|1xnfA00/26-284,Mainly Alpha
cath|4_2_0|2pqrA01/10-102,Mainly Alpha
cath|4_2_0|3fflA00/21-166,Mainly Alpha
cath|4_2_0|4gywC01/336-418,Mainly Alpha
cath|4_2_0|4cgvB00/128-253,Mainly Alpha
cath|4_2_0|3zheD01/3-209,Mainly Alpha
cath|4_2_0|3qkyA00/30-280,Mainly Alpha
cath|4_2_0|4nq0A00/13-346,Mainly Alpha
cath|4_2_0|3qouA03/197-284,Mainly Alpha
cath|4_2_0|2v5fA00/144-240,Mainly Alpha
cath|4_2_0|3qouA02/113-196,Mainly Alpha
cath|4_2_0|1ouvA00/28-292,Mainly Alpha
cath|4_2_0|2if4A02/160-292,Mainly Alpha
cath|4_2_0|4j8eA00/94-212,Mainly Alpha
cath|4_2_0|3u4tB00/231-487,Mainly Alpha
cath|4_2_0|4f3vB01/1-272,Mainly Alpha
cath|4_2_0|3zfwB00/236-477,Mainly Alpha
cath|4_2_0|3beeA00/144-234,Mainly Alpha
cath|4_2_0|4kbqA00/24-153,Mainly Alpha
cath|4_2_0|4i2zA01/5-133,Mainly Alpha
cath|4_2_0|2xgmA01/57-162,Mainly Alpha
cath|4_2_0|3cvpA00/336-648,Mainly Alpha
cath|4_2_0|2wpvE00/13-292,Mainly Alpha
cath|4_2_0|2r5sA01/114-196,Mainly Alpha
cath|4_2_0|5g05P02/328-538,Mainly Alpha
cath|4_2_0|4abnA01/4-282,Mainly Alpha
cath|4_2_0|4horA02/134-198,Mainly Alpha
cath|4_2_0|4g1tA03/193-448,Mainly Alpha
cath|4_2_0|4g26A01/95-355_532-570,Mainly Alpha
cath|4_2_0|2avpA00/1-68,Mainly Alpha
cath|4_2_0|3k9iA01/54-156,Mainly Alpha
cath|4_2_0|4rg6A03/538-670,Mainly Alpha
cath|4_2_0|2ifuD00/6-275,Mainly Alpha
cath|4_2_0|1zbpA01/2-86,Mainly Alpha
cath|4_2_0|4u04B01/105-192,Mainly Alpha
cath|4_2_0|4kyoD00/325-639,Mainly Alpha
cath|4_2_0|4i1aA00/101-374,Mainly Alpha
cath|4_2_0|4w9rA02/286-379,Mainly Alpha
cath|4_2_0|3lpzA01/3-306,Mainly Alpha
cath|4_2_0|4wndA00/13-349,Mainly Alpha
cath|4_2_0|2xgsB01/90-162,Mainly Alpha
cath|4_2_0|4wnfA00/12-267,Mainly Alpha
cath|4_2_0|4gpkF02/167-419,Mainly Alpha
cath|4_2_0|5jj6B01/138-233,Mainly Alpha
cath|4_2_0|3ma5A00/59-148,Mainly Alpha
cath|4_2_0|4n5cD06/664-807,Mainly Alpha
cath|4_2_0|2qfcA00/3-286,Mainly Alpha
cath|4_2_0|3mkrA00/17-307,Mainly Alpha
cath|4_2_0|3nf1A00/191-495,Mainly Alpha
cath|4_2_0|4rg9B04/671-774,Mainly Alpha
cath|4_2_0|1qqeA00/1-290,Mainly Alpha
cath|4_2_0|3ma5D00/78-145,Mainly Alpha
cath|4_2_0|3hymL00/229-529,Mainly Alpha
cath|4_2_0|4jhrB00/110-641,Mainly Alpha
cath|4_2_0|1hz4A00/1-366,Mainly Alpha
cath|4_2_0|3e4bD01/22-424,Mainly Alpha
cath|4_2_0|3mv2B00/1-293,Mainly Alpha
cath|4_2_0|2ondA00/242-549,Mainly Alpha
cath|4_2_0|3q15B00/4-376,Mainly Alpha
cath|4_2_0|1b89A00/1182-1517,Mainly Alpha
cath|4_2_0|4rg6A02/461-537,Mainly Alpha
cath|4_2_0|4ui9Y03/473-552,Mainly Alpha
cath|4_2_0|5g05P01/26-327,Mainly Alpha
cath|4_2_0|3zpjA00/1-356,Mainly Alpha
cath|4_2_0|3iegA00/35-393,Mainly Alpha
cath|4_2_0|2uy1B00/12-455,Mainly Alpha
cath|4_2_0|2gw1A02/221-607,Mainly Alpha
cath|4_2_0|1w3bB00/13-400,Mainly Alpha
cath|4_2_0|3e4bA00/6-434,Mainly Alpha
cath|4_2_0|4bwrA00/1-467,Mainly Alpha
cath|4_2_0|2xpiD00/45-595,Mainly Alpha
cath|4_2_0|5g05K00/2-527,Mainly Alpha
cath|4_2_0|4in3B00/2-722,Mainly Alpha
cath|4_2_0|1zu2A00/-4-153,Mainly Alpha
cath|4_2_0|2mhkA01/17-141,Mainly Alpha
cath|4_2_0|2katA00/1-115,Mainly Alpha
cath|4_2_0|2kckA00/1-112,Mainly Alpha
cath|4_2_0|2l6jA00/1-111,Mainly Alpha
cath|4_2_0|2kc7A00/1-99,Mainly Alpha
cath|4_2_0|5d66A00/41-236,Mainly Alpha
cath|4_2_0|4hi8A00/2-171,Mainly Alpha
cath|4_2_0|4duiA00/5-169,Mainly Alpha
cath|4_2_0|5bxoB00/487-649,Mainly Alpha
cath|4_2_0|5cecB00/28-220,Mainly Alpha
cath|4_2_0|2rfmA00/7-189,Mainly Alpha
cath|4_2_0|3t8kB00/-1-181,Mainly Alpha
cath|4_2_0|3v31A00/147-312,Mainly Alpha
cath|4_2_0|5aarA00/518-702,Mainly Alpha
cath|4_2_0|3utmB01/328-502,Mainly Alpha
cath|4_2_0|3deoA02/122-267,Mainly Alpha
cath|4_2_0|1yyhB00/55-243,Mainly Alpha
cath|4_2_0|1bd8A00/7-162,Mainly Alpha
cath|4_2_0|4b93B00/665-895,Mainly Alpha
cath|4_2_0|5aq9A01/4-157,Mainly Alpha
cath|4_2_0|1n0rA00/1-126,Mainly Alpha
cath|4_2_0|1dcqA02/366-522,Mainly Alpha
cath|4_2_0|2rfaA00/44-265,Mainly Alpha
cath|4_2_0|5aqbA01/18-132,Mainly Alpha
cath|4_2_0|4uucA00/66-286,Mainly Alpha
cath|4_2_0|2vgeA00/616-823,Mainly Alpha
cath|4_2_0|3t9kA02/569-725,Mainly Alpha
cath|4_2_0|4zhbA00/11-114,Mainly Alpha
cath|4_2_0|1k1aA00/125-352,Mainly Alpha
cath|4_2_0|1n0qB00/1-93,Mainly Alpha
cath|4_2_0|1uohA00/4-226,Mainly Alpha
cath|4_2_0|3utmA02/503-633,Mainly Alpha
cath|4_2_0|3eu9C00/59-284,Mainly Alpha
cath|4_2_0|2f37A00/71-318,Mainly Alpha
cath|4_2_0|5ja4D00/521-669,Mainly Alpha
cath|4_2_0|1s70B01/1-162,Mainly Alpha
cath|4_2_0|4hbdA00/588-832,Mainly Alpha
cath|4_2_0|4cymD00/452-618,Mainly Alpha
cath|4_2_0|5eidA00/220-342,Mainly Alpha
cath|4_2_0|1iknD00/73-293,Mainly Alpha
cath|4_2_0|1ympA00/107-237,Mainly Alpha
cath|4_2_0|4a63B01/920-1053,Mainly Alpha
cath|4_2_0|2dznA00/3-228,Mainly Alpha
cath|4_2_0|3ehrA02/75-190,Mainly Alpha
cath|4_2_0|4bszB00/7-156,Mainly Alpha
cath|4_2_0|4besA02/351-483,Mainly Alpha
cath|4_2_0|2zgdA00/5-110,Mainly Alpha
cath|4_2_0|1sw6A00/212-512,Mainly Alpha
cath|4_2_0|1s70B02/163-291,Mainly Alpha
cath|4_2_0|1wdyA00/21-305,Mainly Alpha
cath|4_2_0|3b7bB00/744-967,Mainly Alpha
cath|4_2_0|2f8xK00/1884-2120,Mainly Alpha
cath|4_2_0|3keaA00/0-282,Mainly Alpha
cath|4_2_0|1bi7B00/10-134,Mainly Alpha
cath|4_2_0|4rlyA00/1113-2322,Mainly Alpha
cath|4_2_0|3ljnA00/12-315,Mainly Alpha
cath|4_2_0|2fo1E00/933-1297,Mainly Alpha
cath|4_2_0|2ajaA00/3-349,Mainly Alpha
cath|4_2_0|1n11A00/405-812,Mainly Alpha
cath|4_2_0|1bpoA02/333-487,Mainly Alpha
cath|4_2_0|5b1aE00/5-109,Mainly Alpha
cath|4_2_0|1epuA03/358-481,Mainly Alpha
cath|4_2_0|2xheA04/359-476,Mainly Alpha
cath|4_2_0|1mqsA04/414-509_550-556,Mainly Alpha
cath|4_2_0|1e7uA03/526-725,Mainly Alpha
cath|4_2_0|4jpsA03/479-695,Mainly Alpha
cath|4_2_0|4uwhA01/288-472_473-532,Mainly Alpha
cath|4_2_0|2wxfA01/109-155_487-675,Mainly Alpha
cath|4_2_0|3ls8B01/296-472_473-532,Mainly Alpha
cath|4_2_0|2i9cA01/8-118,Mainly Alpha
cath|4_2_0|4ajwA03/575-675,Mainly Alpha
cath|4_2_0|4djaA02/132-196_230-321,Mainly Alpha
cath|4_2_0|4u63A02/130-165_207-291,Mainly Alpha
cath|4_2_0|4mlpA02/148-184_232-321,Mainly Alpha
cath|4_2_0|4cdnB02/144-321,Mainly Alpha
cath|4_2_0|1np7A02/141-169_213-302,Mainly Alpha
cath|4_2_0|4jzyA02/139-179_224-325,Mainly Alpha
cath|4_2_0|1u3dA02/141-180_214-307,Mainly Alpha
cath|4_2_0|1dnpA02/131-168_204-288,Mainly Alpha
cath|4_2_0|2j4dA02/175-344,Mainly Alpha
cath|4_2_0|2e0iA02/127-155_189-257,Mainly Alpha
cath|4_2_0|5lp0A00/-5-152,Mainly Alpha
cath|4_2_0|4gzcA00/15-146,Mainly Alpha
cath|4_2_0|3d9jB00/2-141,Mainly Alpha
cath|4_2_0|3zyqA01/6-154,Mainly Alpha
cath|4_2_0|3g2sB00/6-146,Mainly Alpha
cath|4_2_0|3zylA01/5-146,Mainly Alpha
cath|4_2_0|1elkA00/1-153,Mainly Alpha
cath|4_2_0|4flbA00/19-149,Mainly Alpha
cath|4_2_0|4nacA00/4-139,Mainly Alpha
cath|4_2_0|1sz9C00/2-141,Mainly Alpha
cath|4_2_0|5cmyA00/31-188,Mainly Alpha
cath|4_2_0|3cljA00/5-154,Mainly Alpha
cath|4_2_0|3ldzA00/4-143,Mainly Alpha
cath|4_2_0|1hx8A01/22-142,Mainly Alpha
cath|4_2_0|1vdyA00/1-140,Mainly Alpha
cath|4_2_0|2km4A00/2-138,Mainly Alpha
cath|4_2_0|2h6fA00/55-369,Mainly Alpha
cath|4_2_0|3dssA00/12-330,Mainly Alpha
cath|4_2_0|3draA00/3-304,Mainly Alpha
cath|4_2_0|3q7aA00/5-334,Mainly Alpha
cath|4_2_0|1ho8A02/366-477,Mainly Alpha
cath|4_2_0|1oxjA02/655-763,Mainly Alpha
cath|4_2_0|4b89A00/770-999,Mainly Alpha
cath|4_2_0|2i2oB00/8-217,Mainly Alpha
cath|4_2_0|2iu1A00/232-410,Mainly Alpha
cath|4_2_0|3rk6A00/78-294,Mainly Alpha
cath|4_2_0|3l6aA01/1-190,Mainly Alpha
cath|4_2_0|2fulB00/236-394,Mainly Alpha
cath|4_2_0|1h6kA01/27-244,Mainly Alpha
cath|4_2_0|2nszA00/322-450,Mainly Alpha
cath|4_2_0|1ug3A01/1234-1438,Mainly Alpha
cath|4_2_0|3feyA02/290-481,Mainly Alpha
cath|4_2_0|1hu3A00/1-986,Mainly Alpha
cath|4_2_0|3juiA00/540-715,Mainly Alpha
cath|4_2_0|3d3mA00/730-897,Mainly Alpha
cath|4_2_0|1uw4B00/768-1015,Mainly Alpha
cath|4_2_0|2rg8A00/156-305,Mainly Alpha
cath|4_2_0|1h2tC03/489-788,Mainly Alpha
cath|4_2_0|2vsoF01/597-852,Mainly Alpha
cath|4_2_0|1paqA00/544-704,Mainly Alpha
cath|4_2_0|4c9bB00/123-406,Mainly Alpha
cath|4_2_0|1h2uA01/27-288,Mainly Alpha
cath|4_2_0|4lunU00/1-315,Mainly Alpha
cath|4_2_0|1ug3A02/1439-1566,Mainly Alpha
cath|4_2_0|4cemA00/122-428,Mainly Alpha
cath|4_2_0|1k8kG00/9-151,Mainly Alpha
cath|4_2_0|3dwlG00/32-149,Mainly Alpha
cath|4_2_0|2grrB00/431-587,Mainly Alpha
cath|4_2_0|3bqoA00/62-268,Mainly Alpha
cath|4_2_0|4m7cB00/45-244,Mainly Alpha
cath|4_2_0|3ismC02/219-353,Mainly Alpha
cath|4_2_0|1rw2A00/1-152,Mainly Alpha
cath|4_2_0|1q2zA00/1-120,Mainly Alpha
cath|4_2_0|1rz4A01/2-121,Mainly Alpha
cath|4_2_0|4txrA00/4-162,Mainly Alpha
cath|4_2_0|2rkkA01/1-167,Mainly Alpha
cath|4_2_0|1zb1A00/1-367,Mainly Alpha
cath|4_2_0|3rauA00/4-361,Mainly Alpha
cath|4_2_0|3r9mA00/-3-374,Mainly Alpha
cath|4_2_0|3c3rA00/2-358,Mainly Alpha
cath|4_2_0|4x8qA02/88-206,Mainly Alpha
cath|4_2_0|2b6cB02/119-217,Mainly Alpha
cath|4_2_0|3nb2A02/348-502,Mainly Alpha
cath|4_2_0|2qyuA02/320-514,Mainly Alpha
cath|4_2_0|1l5jA01/1-161,Mainly Alpha
cath|4_2_0|3u9wA04/1462-1610,Mainly Alpha
cath|4_2_0|2xq0A04/507-671,Mainly Alpha
cath|4_2_0|3ciaA04/489-629,Mainly Alpha
cath|4_2_0|1s0pA01/51-221,Mainly Alpha
cath|4_2_0|3cr3A00/1-192,Mainly Alpha
cath|4_2_0|1un8A02/351-550,Mainly Alpha
cath|4_2_0|1wy6A00/7-167,Mainly Alpha
cath|4_2_0|1z6tA05/451-586,Mainly Alpha
cath|4_2_0|2jekA00/6-145,Mainly Alpha
cath|4_2_0|3jq0A00/37-524,Mainly Alpha
cath|4_2_0|3iv0A00/34-503,Mainly Alpha
cath|4_2_0|3hdxA00/39-512,Mainly Alpha
cath|4_2_0|5j90A00/45-526,Mainly Alpha
cath|4_2_0|3l22A00/36-464,Mainly Alpha
cath|4_2_0|3i4gA00/33-545,Mainly Alpha
cath|4_2_0|3lewA01/37-75_96-279_353-436_486-501,Mainly Alpha
cath|4_2_0|3snxA00/39-493,Mainly Alpha
cath|4_2_0|3jq1B01/37-70_106-291_385-464_498-513,Mainly Alpha
cath|4_2_0|5e75A00/40-546,Mainly Alpha
cath|4_2_0|3sghA00/38-521,Mainly Alpha
cath|4_2_0|4mruB00/44-529,Mainly Alpha
cath|4_2_0|5fq4A00/18-480,Mainly Alpha
cath|4_2_0|3otnA00/36-506,Mainly Alpha
cath|4_2_0|3cghA00/31-537,Mainly Alpha
cath|4_2_0|3nqpA00/41-538,Mainly Alpha
cath|4_2_0|3ehmA01/20-257_459-529,Mainly Alpha
cath|4_2_0|3mcxA01/40-254_466-492,Mainly Alpha
cath|4_2_0|4q69B00/36-488,Mainly Alpha
cath|4_2_0|3ckcA01/41-209_491-551,Mainly Alpha
cath|4_2_0|5lx8A00/32-570,Mainly Alpha
cath|4_2_0|3p1uA00/39-553,Mainly Alpha
cath|4_2_0|3fdhA01/39-234_467-520,Mainly Alpha
cath|4_2_0|4lerA01/37-51_84-228_457-493,Mainly Alpha
cath|4_2_0|3jysA01/38-213_476-535,Mainly Alpha
cath|4_2_0|3qnkC00/26-541,Mainly Alpha
cath|4_2_0|3mx3A01/35-50_87-231_470-506,Mainly Alpha
cath|4_2_0|2awiF02/68-301,Mainly Alpha
cath|4_2_0|2wmoA01/5-149,Mainly Alpha
cath|4_2_0|2yinA01/1196-1337,Mainly Alpha
cath|4_2_0|4hs2A00/296-359,Mainly Alpha
cath|4_2_0|3hveB02/129-239,Mainly Alpha
cath|4_2_0|3i3nA02/226-331,Mainly Alpha
cath|4_2_0|4hxiA02/144-223,Mainly Alpha
cath|4_2_0|2eqxA01/162-255,Mainly Alpha
cath|4_2_0|2wviA00/57-220,Mainly Alpha
cath|4_2_0|4aezI01/10-198,Mainly Alpha
cath|4_2_0|4a1gB00/2-150,Mainly Alpha
cath|4_2_0|3i5pA02/1170-1242,Mainly Alpha
cath|4_2_0|3i5pA01/1001-1169,Mainly Alpha
cath|4_2_0|2ovbA02/91-136_237-269,Mainly Alpha
cath|4_2_0|3mkqA03/601-812,Mainly Alpha
cath|4_2_0|3mkqB00/642-818,Mainly Alpha
cath|4_2_0|2ilrA00/275-535,Mainly Alpha
cath|4_2_0|2iqcA00/159-357,Mainly Alpha
cath|4_2_0|2nxpB00/198-342,Mainly Alpha
cath|4_2_0|2j49A00/149-282,Mainly Alpha
cath|4_2_0|2j4bB00/17-149,Mainly Alpha
cath|4_2_0|3pevB00/244-538,Mainly Alpha
cath|4_2_0|4kt6B00/1-161,Mainly Alpha
cath|4_2_0|3au4A01/1501-1698,Mainly Alpha
